Unnamed: 0,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,emg_9,glove_0,glove_1,glove_2,glove_3,glove_4,glove_5,glove_6,glove_7,glove_8,glove_9,glove_10,glove_11,glove_12,glove_13,glove_14,glove_15,glove_16,glove_17,glove_18,glove_19,glove_20,glove_21,exercise,stimulus,restimulus,repetition,rerepetition,subject
75845,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0366,0.2563,0.0024,0.0024,124.0,136.0,129.7204109547676,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75846,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0293,0.2197,0.0024,0.0024,124.0,136.0,129.45445297061394,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75847,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.022,0.1904,0.0024,0.0024,124.0,136.0,129.187121720493,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75848,0.0024,0.0024,0.0024,0.0024,0.0024,0.0049,0.0342,0.2002,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75849,0.0024,0.0024,0.0024,0.0024,0.0024,0.0049,0.0488,0.2368,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75850,0.0024,0.0024,0.0024,0.0024,0.0049,0.0049,0.061,0.2905,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75851,0.0024,0.0024,0.0024,0.0024,0.0024,0.0049,0.0684,0.3149,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75852,0.0024,0.0024,0.0024,0.0024,0.0024,0.0049,0.0684,0.3223,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75853,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0586,0.3027,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75854,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0537,0.2759,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75855,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0537,0.2441,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75856,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0537,0.2319,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75857,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0464,0.2075,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75858,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0464,0.2002,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75859,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0366,0.1807,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75860,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0391,0.166,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75861,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0415,0.1538,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75862,0.0024,0.0024,0.0024,0.0024,0.0024,0.0073,0.0537,0.2124,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75863,0.0024,0.0024,0.0049,0.0024,0.0024,0.0049,0.0635,0.2661,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75864,0.0024,0.0024,0.0024,0.0024,0.0049,0.0024,0.0684,0.3223,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75865,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0684,0.332,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75866,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0732,0.3296,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75867,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0732,0.3516,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75868,0.0024,0.0024,0.0049,0.0024,0.0024,0.0024,0.0635,0.3369,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75869,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0488,0.3076,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75870,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0391,0.2832,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75871,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0391,0.2759,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75872,0.0024,0.0024,0.0024,0.0024,0.0024,0.0049,0.0439,0.2734,0.0024,0.0024,124.0,136.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75873,0.0024,0.0024,0.0024,0.0024,0.0024,0.0073,0.0464,0.2588,0.0024,0.0024,124.0,135.9203539816201,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75874,0.0024,0.0024,0.0024,0.0024,0.0024,0.0098,0.0464,0.3101,0.0024,0.0024,124.0,135.65425694419628,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75875,0.0024,0.0024,0.0024,0.0024,0.0024,0.0098,0.0513,0.3784,0.0024,0.0024,124.0,135.3870409883785,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75876,0.0024,0.0024,0.0024,0.0024,0.0024,0.0073,0.0488,0.3955,0.0024,0.0024,124.0,135.12038449170916,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75877,0.0024,0.0024,0.0024,0.0024,0.0024,0.0073,0.0464,0.3906,0.0024,0.0024,124.0,135.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75878,0.0024,0.0024,0.0024,0.0024,0.0024,0.0073,0.0513,0.4004,0.0024,0.0024,124.0,135.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75879,0.0024,0.0024,0.0024,0.0024,0.0024,0.0049,0.0537,0.4175,0.0024,0.0024,124.0,135.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75880,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.061,0.4028,0.0024,0.0024,124.0,135.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
75881,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0659,0.3735,0.0024,0.0024,124.0,135.0,129.0,140.0,125.0,105.0,79.0,109.0,112.0,68.0,156.0,122.0,103.0,65.0,169.0,122.0,96.0,76.0,140.0,150.0,147.0,113.0,1,10,10,1,1,10
84156,0.0024,0.022,0.0049,0.0024,0.0024,0.0024,0.1538,0.0879,0.0024,0.0562,124.406804667974,111.813609335948,102.813609335948,136.0,127.0,112.0,87.406804667974,113.0,105.0,71.0,153.0,122.0,100.0,73.0,168.0,119.0,82.0,82.0,141.0,174.0,145.0,112.0,1,11,11,1,1,10
84157,0.0024,0.0391,0.0024,0.0024,0.0024,0.0024,0.144,0.0854,0.0024,0.0488,124.14021257787935,111.28042515575872,102.28042515575872,136.0,127.0,112.0,87.14021257787937,113.0,105.0,71.0,153.0,122.0,100.0,73.0,168.0,119.0,82.0,82.0,141.0,174.0,145.0,112.0,1,11,11,1,1,10
84158,0.0024,0.0513,0.0024,0.0024,0.0024,0.0024,0.1465,0.083,0.0024,0.0464,124.0,110.62081952064656,101.74721301376437,136.0,127.0,112.0,87.0,113.0,104.87360650688218,71.0,153.0,122.0,100.0,73.0,167.87360650688217,119.0,82.0,82.0,141.0,174.0,145.0,112.0,1,11,11,1,1,10
84159,0.0024,0.0488,0.0049,0.0024,0.0024,0.0024,0.1392,0.0854,0.0024,0.0488,124.0,109.82015776729756,101.21343851153172,136.0,127.0,112.0,87.0,113.0,104.60671925576584,71.0,153.0,122.0,100.0,73.0,167.60671925576585,119.0,82.0,82.0,141.0,174.0,145.0,112.0,1,11,11,1,1,10
84160,0.0024,0.0488,0.0024,0.0024,0.0024,0.0024,0.144,0.1025,0.0024,0.0464,124.0,109.01934333158908,100.67956222105938,136.0,127.0,112.0,87.0,113.0,104.33978111052969,71.0,153.0,122.0,100.0,73.0,167.33978111052969,119.0,82.0,82.0,141.0,174.0,145.0,112.0,1,11,11,1,1,10
84161,0.0024,0.0586,0.0024,0.0024,0.0024,0.0024,0.144,0.1074,0.0024,0.0366,124.0,108.2206668537827,100.14711123585514,136.0,127.0,112.0,87.0,113.0,104.07355561792755,71.0,153.0,122.0,100.0,73.0,167.07355561792755,119.0,82.0,82.0,141.0,174.0,145.0,112.0,1,11,11,1,1,10
84162,0.0024,0.061,0.0024,0.0024,0.0024,0.0024,0.1416,0.1099,0.0024,0.0342,123.80616606535844,107.22466426143382,100.0,136.0,127.0,112.0,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,167.0,119.0,82.0,82.0,141.0,173.6123321307169,145.0,112.0,1,11,11,1,1,10
84163,0.0024,0.0537,0.0024,0.0024,0.0024,0.0049,0.1587,0.1172,0.0024,0.0391,123.53942817238548,106.15771268954197,100.0,136.0,127.0,112.0,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,167.0,119.0,82.0,82.0,141.0,173.07885634477097,145.0,112.0,1,11,11,1,1,10
84164,0.0024,0.0439,0.0024,0.0024,0.0049,0.0049,0.1855,0.1221,0.0024,0.0488,123.27274114524457,105.09096458097824,100.0,136.0,127.0,112.0,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,167.0,119.0,82.0,82.0,141.0,172.54548229048913,145.0,112.0,1,11,11,1,1,10
84165,0.0024,0.0391,0.0024,0.0024,0.0024,0.0024,0.2026,0.1196,0.0024,0.0635,123.0066137747108,104.0264550988432,100.0,136.0,127.0,112.0,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,167.0,119.0,82.0,82.0,141.0,172.0132275494216,145.0,112.0,1,11,11,1,1,10
84166,0.0024,0.0415,0.0024,0.0024,0.0024,0.0024,0.2148,0.1147,0.0024,0.0708,123.0,102.4363082449124,101.5636917550876,135.7393847074854,127.0,112.0,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,166.7393847074854,119.0,82.0,82.0,141.0,171.7393847074854,145.0,112.0,1,11,11,1,1,10
84167,0.0024,0.0439,0.0049,0.0024,0.0024,0.0073,0.2466,0.1074,0.0024,0.0854,123.0,100.83661329938305,103.16338670061695,135.47276888323051,127.0,112.0,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,166.47276888323051,119.0,82.0,82.0,141.0,171.47276888323051,145.0,112.0,1,11,11,1,1,10
84168,0.0024,0.0513,0.0024,0.0024,0.0024,0.0122,0.2539,0.105,0.0024,0.0854,123.0,99.23691835443564,104.76308164556436,135.20615305907262,127.0,112.0,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,166.20615305907262,119.0,82.0,82.0,141.0,171.20615305907262,145.0,112.0,1,11,11,1,1,10
84169,0.0024,0.0562,0.0049,0.0024,0.0024,0.0098,0.249,0.1074,0.0024,0.0879,123.0,97.7607689614623,106.05980775963442,134.88038448073115,127.0,111.94019224036558,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,166.0,119.0,82.0,82.0,141.0,170.94019224036558,145.0,112.0,1,11,11,1,1,10
84170,0.0024,0.0806,0.0024,0.0024,0.0024,0.0098,0.249,0.1196,0.0024,0.1025,123.0,96.69155262818065,106.32711184295484,134.34577631409033,127.0,111.67288815704516,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,166.0,119.0,82.0,82.0,141.0,170.67288815704515,145.0,112.0,1,11,11,1,1,10
84171,0.0024,0.1001,0.0049,0.0024,0.0024,0.0098,0.2466,0.127,0.0024,0.1074,123.0,95.62518440256213,106.59370389935948,133.81259220128106,127.0,111.40629610064052,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,166.0,119.0,82.0,82.0,141.0,170.40629610064053,145.0,112.0,1,11,11,1,1,10
84172,0.0024,0.1001,0.0024,0.0024,0.0024,0.0098,0.2393,0.1318,0.0024,0.1147,123.0,94.55779890431496,106.86055027392126,133.27889945215748,127.0,111.13944972607874,87.0,113.0,104.0,71.0,153.0,122.0,100.0,73.0,166.0,119.0,82.0,82.0,141.0,170.13944972607874,145.0,112.0,1,11,11,1,1,10
84173,0.0024,0.1123,0.0024,0.0024,0.0024,0.0146,0.2783,0.1465,0.0024,0.1196,123.0,93.3644456037817,107.0,132.74577824151268,127.0,110.87288912075634,86.87288912075634,113.0,103.87288912075634,71.0,153.0,122.12711087924366,99.87288912075634,73.0,165.87288912075633,119.0,82.0,82.0,141.0,169.74577824151268,145.0,112.0,1,11,11,1,1,10
84174,0.0024,0.1196,0.0024,0.0024,0.0024,0.0195,0.3296,0.1587,0.0024,0.1245,123.0,92.0315361634194,107.0,132.21261446536775,127.0,110.60630723268387,86.60630723268387,113.0,103.60630723268387,71.0,153.0,122.39369276731613,99.60630723268387,73.0,165.6063072326839,119.0,82.0,82.0,141.0,169.21261446536775,145.0,112.0,1,11,11,1,1,10
84175,0.0024,0.1099,0.0024,0.0024,0.0024,0.0269,0.3857,0.166,0.0024,0.144,123.0,90.69811803530948,107.0,131.6792472141238,127.0,110.3396236070619,86.3396236070619,113.0,103.3396236070619,71.0,153.0,122.6603763929381,99.3396236070619,73.0,165.3396236070619,119.0,82.0,82.0,141.0,168.6792472141238,145.0,112.0,1,11,11,1,1,10
84176,0.0024,0.1025,0.0024,0.0024,0.0024,0.0293,0.4028,0.1636,0.0024,0.1538,123.0,89.36469990768462,107.0,131.14587996307384,127.0,110.07293998153692,86.07293998153692,113.0,103.07293998153692,71.0,153.0,122.92706001846308,99.07293998153692,73.0,165.07293998153693,119.0,82.0,82.0,141.0,168.14587996307384,145.0,112.0,1,11,11,1,1,10
84177,0.0024,0.1074,0.0024,0.0024,0.0024,0.0293,0.3955,0.1587,0.0024,0.1587,123.0,88.42137629011349,107.0,130.8071254300378,127.0,109.42137629011349,86.0,113.0,102.80712543003784,71.0,153.0,123.0,99.0,73.0,165.0,119.0,82.0,82.0,141.0,167.8071254300378,145.0,112.0,1,11,11,1,1,10
84178,0.0049,0.1416,0.0073,0.0024,0.0024,0.0317,0.3882,0.1611,0.0049,0.1733,123.0,87.61984139140476,107.0,130.53994713046825,127.0,108.61984139140476,86.0,113.0,102.53994713046824,71.0,153.0,123.0,99.0,73.0,165.0,119.0,82.0,82.0,141.0,167.53994713046825,145.0,112.0,1,11,11,1,1,10
84179,0.0024,0.1733,0.0122,0.0024,0.0024,0.0293,0.3711,0.166,0.0049,0.1709,123.0,86.82059360460475,107.0,130.27353120153492,127.0,107.82059360460477,86.0,113.0,102.27353120153492,71.0,153.0,123.0,99.0,73.0,165.0,119.0,82.0,82.0,141.0,167.27353120153492,145.0,112.0,1,11,11,1,1,10
84180,0.0024,0.1758,0.0146,0.0024,0.0024,0.0244,0.3516,0.1685,0.0024,0.1587,123.0,86.02119329544124,107.0,130.00706443181377,127.0,107.02119329544124,86.0,113.0,102.00706443181376,71.0,153.0,123.0,99.0,73.0,165.0,119.0,82.0,82.0,141.0,167.00706443181377,145.0,112.0,1,11,11,1,1,10
84181,0.0024,0.1611,0.0073,0.0024,0.0024,0.0244,0.3247,0.1709,0.0024,0.1636,123.0,85.74098193972794,107.0,129.74098193972793,127.0,105.96392775891177,86.0,113.0,101.22294581918382,71.0,153.25901806027207,123.25901806027206,98.74098193972794,73.25901806027206,164.74098193972793,119.0,81.74098193972794,82.0,141.0,167.0,144.74098193972793,112.0,1,11,11,1,1,10
84182,0.0024,0.1416,0.0024,0.0024,0.0024,0.0244,0.3149,0.1855,0.0024,0.1685,123.0,85.47351818817654,107.0,129.47351818817654,127.0,104.8940727527062,86.0,113.0,100.42055456452964,71.0,153.52648181182346,123.52648181182346,98.47351818817654,73.52648181182346,164.47351818817654,119.0,81.47351818817654,82.0,141.0,167.0,144.47351818817654,112.0,1,11,11,1,1,10
84183,0.0024,0.1172,0.0024,0.0024,0.0024,0.0244,0.3052,0.188,0.0024,0.1782,123.0,85.2068684900969,107.0,129.2068684900969,127.0,103.82747396038756,86.0,113.0,99.62060547029068,71.0,153.7931315099031,123.7931315099031,98.2068684900969,73.7931315099031,164.2068684900969,119.0,81.2068684900969,82.0,141.0,167.0,144.2068684900969,112.0,1,11,11,1,1,10
84184,0.0024,0.0952,0.0024,0.0024,0.0024,0.0244,0.2905,0.1831,0.0024,0.1978,122.82056759230728,84.94018919743576,107.0,128.94018919743576,127.0,102.7009459871788,86.0,113.0,98.82056759230728,71.05981080256424,154.0,124.0,97.94018919743576,74.0,164.0,119.0,81.0,82.0,141.0,167.0,144.0,112.0,1,11,11,1,1,10
84185,0.0049,0.0757,0.0024,0.0024,0.0024,0.0244,0.3052,0.1782,0.0024,0.2563,122.02242903067504,84.67414301022501,107.0,128.674143010225,127.0,101.37071505112506,86.0,113.0,98.02242903067504,71.32585698977499,154.0,124.0,97.674143010225,74.0,164.0,119.0,81.0,82.0,141.0,167.0,144.0,112.0,1,11,11,1,1,10
84186,0.0024,0.0781,0.0024,0.0024,0.0024,0.0244,0.3271,0.1758,0.0024,0.2808,121.22047606194312,84.40682535398105,107.0,128.40682535398105,127.0,100.03412676990524,86.0,113.0,97.22047606194312,71.59317464601895,154.0,124.0,97.40682535398103,74.0,164.0,119.0,81.0,82.0,141.0,167.0,144.0,112.0,1,11,11,1,1,10
84187,0.0024,0.0806,0.0024,0.0024,0.0024,0.0244,0.354,0.1685,0.0024,0.2905,120.4206592028961,84.1402197342987,107.0,128.1402197342987,127.0,98.7010986714935,86.0,113.0,96.4206592028961,71.8597802657013,154.0,124.0,97.1402197342987,74.0,164.0,119.0,81.0,82.0,141.0,167.0,144.0,112.0,1,11,11,1,1,10
84188,0.0024,0.0854,0.0024,0.0024,0.0024,0.0195,0.3418,0.166,0.0024,0.3003,119.74701185022856,84.0,107.0,127.87350592511427,127.0,97.49402370045712,86.0,113.0,95.74701185022856,72.0,154.0,124.0,97.0,74.0,163.74701185022855,119.0,80.87350592511429,82.0,141.0,167.0,143.87350592511427,112.0,1,11,11,1,1,10
84189,0.0024,0.0806,0.0024,0.0024,0.0024,0.0171,0.3223,0.166,0.0024,0.293,119.21509586797627,84.0,107.0,127.60754793398814,127.0,96.43019173595256,86.0,113.0,95.21509586797627,72.0,154.0,124.0,97.0,74.0,163.2150958679763,119.0,80.60754793398814,82.0,141.0,167.0,143.60754793398814,112.0,1,11,11,1,1,10
84190,0.0024,0.0708,0.0024,0.0024,0.0024,0.0122,0.3052,0.1685,0.0024,0.2808,118.6804333533284,84.0,107.0,127.3402166766642,127.0,95.36086670665682,86.0,113.0,94.6804333533284,72.0,154.0,124.0,97.0,74.0,162.6804333533284,119.0,80.3402166766642,82.0,141.0,167.0,143.3402166766642,112.0,1,11,11,1,1,10
84191,0.0024,0.0757,0.0024,0.0024,0.0024,0.0146,0.2881,0.1782,0.0049,0.2759,118.14719493109742,84.0,107.0,127.07359746554872,127.0,94.29438986219483,86.0,113.0,94.14719493109742,72.0,154.0,124.0,97.0,74.0,162.14719493109743,119.0,80.07359746554872,82.0,141.0,167.0,143.07359746554872,112.0,1,11,11,1,1,10
84192,0.0024,0.0952,0.0024,0.0024,0.0024,0.0122,0.2661,0.188,0.0098,0.2783,117.80686672736782,84.0,107.0,126.80686672736782,127.0,93.61373345473564,86.0,113.0,93.42060018210346,72.0,153.80686672736783,124.0,96.80686672736782,74.0,161.61373345473564,119.0,79.80686672736782,82.0,141.0,167.19313327263217,143.0,112.0,1,11,11,1,1,10
84193,0.0024,0.1245,0.0024,0.0024,0.0024,0.0122,0.2637,0.1929,0.0171,0.2979,117.54089521084526,84.0,107.0,126.54089521084526,127.0,93.08179042169051,86.0,113.0,92.62268563253578,72.0,153.54089521084526,124.0,96.54089521084526,74.0,161.08179042169053,119.0,79.54089521084526,82.0,141.0,167.45910478915474,143.0,112.0,1,11,11,1,1,10
84194,0.0024,0.1294,0.0049,0.0024,0.0024,0.0122,0.2661,0.1953,0.022,0.3198,117.27349947622086,84.0,107.0,126.27349947622086,127.0,92.54699895244173,86.0,113.0,91.8204984286626,72.0,153.27349947622088,124.0,96.27349947622086,74.0,160.54699895244173,119.0,79.27349947622086,82.0,141.0,167.72650052377912,143.0,112.0,1,11,11,1,1,10
84195,0.0024,0.1245,0.0024,0.0024,0.0024,0.0122,0.2759,0.2026,0.022,0.3394,117.00686673276196,84.0,107.0,126.00686673276196,127.0,92.0137334655239,86.0,113.0,91.02060019828583,72.0,153.00686673276195,124.0,96.00686673276196,74.0,160.0137334655239,119.0,79.00686673276195,82.0,141.0,167.99313326723805,143.0,112.0,1,11,11,1,1,10
84196,0.0024,0.1099,0.0024,0.0024,0.0024,0.0244,0.3149,0.2124,0.0171,0.3955,116.54151331803352,84.0,106.77075665901675,125.31226997705028,126.77075665901675,90.85378329508382,85.08302663606705,113.0,90.54151331803352,72.0,152.77075665901677,124.0,96.0,74.0,159.77075665901677,119.0,79.0,82.0,140.77075665901677,168.0,143.0,112.0,1,11,11,1,1,10
84197,0.0024,0.1123,0.0024,0.0024,0.0024,0.0342,0.3711,0.2173,0.0146,0.4102,116.07207611796224,84.0,106.5360380589811,124.60811417694332,126.5360380589811,89.68019029490556,84.14415223592445,113.0,90.07207611796224,72.0,152.53603805898112,124.0,96.0,74.0,159.53603805898112,119.0,79.0,82.0,140.53603805898112,168.0,143.0,112.0,1,11,11,1,1,10
84198,0.0024,0.1245,0.0098,0.0024,0.0024,0.0464,0.4102,0.2197,0.0171,0.4028,115.60021540930634,84.0,106.30010770465316,123.90032311395952,126.30010770465316,88.50053852326587,83.20043081861269,113.0,89.60021540930634,72.0,152.3001077046532,124.0,96.0,74.0,159.3001077046532,119.0,79.0,82.0,140.3001077046532,168.0,143.0,112.0,1,11,11,1,1,10
84199,0.0024,0.1514,0.0146,0.0024,0.0024,0.0513,0.4248,0.2173,0.0171,0.3857,115.13068842004007,84.0,106.06534421002004,123.19603263006012,126.06534421002004,87.32672105010023,82.26137684008017,113.0,89.13068842004009,72.0,152.06534421002004,124.0,96.0,74.0,159.06534421002004,119.0,79.0,82.0,140.06534421002004,168.0,143.0,112.0,1,11,11,1,1,10
84200,0.0024,0.2124,0.0244,0.0024,0.0024,0.0513,0.4199,0.21,0.0195,0.3711,114.61375310796954,84.0,106.0,122.61375310796954,126.0,86.2275062159391,81.80687655398478,113.0,88.61375310796954,72.0,152.0,124.0,96.0,74.0,158.61375310796956,119.0,78.80687655398478,82.0,139.80687655398478,167.80687655398478,143.0,112.0,1,11,11,1,1,10
